leash,NONSHIFTER
leather,NONSHIFTER
leave,SHIFTER
leave_behind,SHIFTER
leave_off,SHIFTER
leave_out,SHIFTER
leaven,NONSHIFTER
lecture,NONSHIFTER
leech,NONSHIFTER
leer,NONSHIFTER
legalise,NONSHIFTER
legalize,NONSHIFTER
legislate,NONSHIFTER
legitimate,NONSHIFTER
legitimatise,NONSHIFTER
legitimatize,NONSHIFTER
legitimise,NONSHIFTER
legitimize,NONSHIFTER
lend,NONSHIFTER
lengthen,NONSHIFTER
lenify,NONSHIFTER
lessen,SHIFTER
let,NONSHIFTER
let_down,NONSHIFTER
let_in,NONSHIFTER
let_off,SHIFTER
let_on,NONSHIFTER
let_out,NONSHIFTER
let_up,SHIFTER
letter,NONSHIFTER
levant,NONSHIFTER
level,SHIFTER
level_off,NONSHIFTER
lever,NONSHIFTER
leverage,NONSHIFTER
levitate,NONSHIFTER
levy,NONSHIFTER
lexicalise,NONSHIFTER
lexicalize,NONSHIFTER
liaise,NONSHIFTER
libel,NONSHIFTER
liberalise,NONSHIFTER
liberalize,NONSHIFTER
liberate,NONSHIFTER
librate,NONSHIFTER
licence,NONSHIFTER
license,NONSHIFTER
lick,SHIFTER
lie,NONSHIFTER
lie_about,NONSHIFTER
lie_around,NONSHIFTER
lie_down,NONSHIFTER
lie_in,NONSHIFTER
lie_with,NONSHIFTER
lifehack,NONSHIFTER
lift,SHIFTER
lift_off,NONSHIFTER
lift_out,NONSHIFTER
lift_up,NONSHIFTER
ligate,NONSHIFTER
light,NONSHIFTER
light_up,NONSHIFTER
light_upon,NONSHIFTER
lighten,SHIFTER
lighten_up,NONSHIFTER
lighter,NONSHIFTER
lignify,NONSHIFTER
like,NONSHIFTER
liken,NONSHIFTER
lilt,NONSHIFTER
limber,NONSHIFTER
limber_up,NONSHIFTER
lime,NONSHIFTER
limit,NONSHIFTER
limn,NONSHIFTER
limp,NONSHIFTER
line,NONSHIFTER
line_up,NONSHIFTER
linearise,NONSHIFTER
linearize,NONSHIFTER
linger,NONSHIFTER
linger_over,NONSHIFTER
link,NONSHIFTER
link_up,NONSHIFTER
lionise,NONSHIFTER
lionize,NONSHIFTER
lip-read,NONSHIFTER
lip-sync,NONSHIFTER
lip-synch,NONSHIFTER
lip_off,NONSHIFTER
lipread,NONSHIFTER
lipstick,NONSHIFTER
liquefy,NONSHIFTER
liquidate,SHIFTER
liquidise,NONSHIFTER
liquidize,NONSHIFTER
liquify,NONSHIFTER
lisp,NONSHIFTER
list,NONSHIFTER
listen,NONSHIFTER
listen_in,NONSHIFTER
literalise,NONSHIFTER
literalize,NONSHIFTER
lithograph,NONSHIFTER
litigate,NONSHIFTER
litter,NONSHIFTER
live,NONSHIFTER
live_down,NONSHIFTER
live_in,NONSHIFTER
live_on,NONSHIFTER
live_out,NONSHIFTER
live_over,NONSHIFTER
live_together,NONSHIFTER
live_with,NONSHIFTER
liven,NONSHIFTER
liven_up,NONSHIFTER
load,NONSHIFTER
load_down,NONSHIFTER
load_up,NONSHIFTER
loaf,NONSHIFTER
loan,NONSHIFTER
loathe,NONSHIFTER
lob,NONSHIFTER
lobby,NONSHIFTER
localise,NONSHIFTER
localize,NONSHIFTER
locate,NONSHIFTER
lock,NONSHIFTER
lock_away,NONSHIFTER
lock_in,NONSHIFTER
lock_out,NONSHIFTER
lock_up,NONSHIFTER
locomote,NONSHIFTER
lodge,NONSHIFTER
lodge_in,NONSHIFTER
loft,NONSHIFTER
log,NONSHIFTER
log-in,NONSHIFTER
log_in,NONSHIFTER
log_off,NONSHIFTER
log_on,NONSHIFTER
log_out,NONSHIFTER
log_up,NONSHIFTER
logroll,NONSHIFTER
loiter,NONSHIFTER
loll,NONSHIFTER
loll_around,NONSHIFTER
lollop,NONSHIFTER
lollygag,NONSHIFTER
long,NONSHIFTER
look,NONSHIFTER
look_across,NONSHIFTER
look_around,NONSHIFTER
look_away,NONSHIFTER
look_back,NONSHIFTER
look_for,NONSHIFTER
look_forward,NONSHIFTER
look_on,NONSHIFTER
look_out,NONSHIFTER
look_up,NONSHIFTER
look_upon,NONSHIFTER
loom,NONSHIFTER
loop,NONSHIFTER
loose,SHIFTER
loose_off,NONSHIFTER
loosen,SHIFTER
loosen_up,NONSHIFTER
loot,NONSHIFTER
lop,NONSHIFTER
lop_off,SHIFTER
lope,NONSHIFTER
lord,NONSHIFTER
lose,SHIFTER
lot,NONSHIFTER
louden,NONSHIFTER
lounge,NONSHIFTER
lounge_about,NONSHIFTER
lounge_around,NONSHIFTER
lour,SHIFTER
louse_up,SHIFTER
love,NONSHIFTER
low,NONSHIFTER
lowball,NONSHIFTER
lower,SHIFTER
lube,NONSHIFTER
lubricate,NONSHIFTER
luck_out,NONSHIFTER
luck_through,NONSHIFTER
lucubrate,NONSHIFTER
luff,NONSHIFTER
lug,NONSHIFTER
luge,NONSHIFTER
lull,SHIFTER
lumber,NONSHIFTER
luminesce,NONSHIFTER
lump,NONSHIFTER
lunch,NONSHIFTER
lunge,NONSHIFTER
lurch,SHIFTER
lure,NONSHIFTER
lurk,NONSHIFTER
lust,NONSHIFTER
lustrate,NONSHIFTER
luxate,NONSHIFTER
luxuriate,NONSHIFTER
lynch,NONSHIFTER
lyophilise,NONSHIFTER
lyophilize,NONSHIFTER
lyric,NONSHIFTER
lysogenize,NONSHIFTER
macadamise,NONSHIFTER
macadamize,NONSHIFTER
macerate,NONSHIFTER
machicolate,NONSHIFTER
machinate,NONSHIFTER
machine,NONSHIFTER
machine-wash,NONSHIFTER
macrame,NONSHIFTER
maculate,NONSHIFTER
madden,NONSHIFTER
madder,NONSHIFTER
madrigal,NONSHIFTER
magnetise,NONSHIFTER
magnetize,NONSHIFTER
magnify,NONSHIFTER
mail,NONSHIFTER
mail_out,NONSHIFTER
maim,NONSHIFTER
mainline,NONSHIFTER
maintain,NONSHIFTER
major,NONSHIFTER
make,NONSHIFTER
make_for,NONSHIFTER
make_off,NONSHIFTER
make_out,NONSHIFTER
make_over,NONSHIFTER
make_up,SHIFTER
maledict,NONSHIFTER
malfunction,SHIFTER
malign,NONSHIFTER
malinger,NONSHIFTER
malnourish,NONSHIFTER
malt,NONSHIFTER
maltreat,NONSHIFTER
malversate,NONSHIFTER
mambo,NONSHIFTER
man,NONSHIFTER
manacle,NONSHIFTER
manage,NONSHIFTER
mandate,NONSHIFTER
manducate,NONSHIFTER
maneuver,NONSHIFTER
mangle,SHIFTER
manhandle,NONSHIFTER
manicure,NONSHIFTER
manifest,NONSHIFTER
manifold,NONSHIFTER
manipulate,NONSHIFTER
manoeuver,NONSHIFTER
manoeuvre,NONSHIFTER
mantle,NONSHIFTER
manufacture,NONSHIFTER
manumit,NONSHIFTER
manure,NONSHIFTER
map,NONSHIFTER
map_out,NONSHIFTER
mapquest,NONSHIFTER
mar,SHIFTER
maraud,NONSHIFTER
marble,NONSHIFTER
marbleise,NONSHIFTER
marbleize,NONSHIFTER
marcel,NONSHIFTER
march,NONSHIFTER
march_on,NONSHIFTER
march_out,NONSHIFTER
marginalise,NONSHIFTER
marginalize,NONSHIFTER
marinade,NONSHIFTER
marinate,NONSHIFTER
mark,SHIFTER
mark_down,SHIFTER
mark_off,NONSHIFTER
mark_out,NONSHIFTER
mark_up,NONSHIFTER
market,NONSHIFTER
maroon,NONSHIFTER
marry,NONSHIFTER
marshal,NONSHIFTER
martyr,NONSHIFTER
martyrise,NONSHIFTER
martyrize,NONSHIFTER
marvel,NONSHIFTER
masculinise,NONSHIFTER
masculinize,NONSHIFTER
mash,NONSHIFTER
mask,NONSHIFTER
masquerade,NONSHIFTER
mass,NONSHIFTER
mass-produce,NONSHIFTER
massacre,NONSHIFTER
massage,NONSHIFTER
master,SHIFTER
mastermind,NONSHIFTER
masticate,NONSHIFTER
masturbate,NONSHIFTER
mat,NONSHIFTER
mat_up,NONSHIFTER
match,NONSHIFTER
mate,SHIFTER
materialise,NONSHIFTER
materialize,NONSHIFTER
matriculate,NONSHIFTER
matt-up,NONSHIFTER
matte,NONSHIFTER
matte_up,NONSHIFTER
matter,NONSHIFTER
maturate,NONSHIFTER
mature,NONSHIFTER
maul,SHIFTER
maunder,NONSHIFTER
max_out,NONSHIFTER
maximise,NONSHIFTER
maximize,NONSHIFTER
mean,NONSHIFTER
meander,NONSHIFTER
measure,NONSHIFTER
measure_out,NONSHIFTER
measure_up,NONSHIFTER
mechanise,NONSHIFTER
mechanize,NONSHIFTER
meddle,NONSHIFTER
mediate,NONSHIFTER
medicate,NONSHIFTER
medicine,NONSHIFTER
meditate,NONSHIFTER
meet,NONSHIFTER
melanise,NONSHIFTER
melanize,NONSHIFTER
meld,NONSHIFTER
meliorate,SHIFTER
mellow,NONSHIFTER
mellow_out,NONSHIFTER
melodise,NONSHIFTER
melodize,NONSHIFTER
melt,SHIFTER
melt_down,NONSHIFTER
melt_off,SHIFTER
memorialise,NONSHIFTER
memorialize,NONSHIFTER
memorise,NONSHIFTER
memorize,NONSHIFTER
menace,SHIFTER
mend,SHIFTER
menstruate,NONSHIFTER
mensurate,NONSHIFTER
mention,NONSHIFTER
mentor,NONSHIFTER
meow,NONSHIFTER
mercerise,NONSHIFTER
mercerize,NONSHIFTER
merchandise,NONSHIFTER
merge,NONSHIFTER
merit,NONSHIFTER
mesh,NONSHIFTER
mesmerise,NONSHIFTER
mesmerize,NONSHIFTER
mess,NONSHIFTER
mess_about,NONSHIFTER
mess_around,NONSHIFTER
mess_up,SHIFTER
message,NONSHIFTER
metabolise,NONSHIFTER
metabolize,NONSHIFTER
metal,NONSHIFTER
metalize,NONSHIFTER
metallize,NONSHIFTER
metamorphose,NONSHIFTER
metastasise,NONSHIFTER
metastasize,NONSHIFTER
mete_out,NONSHIFTER
meter,NONSHIFTER
metricate,NONSHIFTER
metricise,NONSHIFTER
metricize,NONSHIFTER
metrify,NONSHIFTER
mew,NONSHIFTER
mewl,NONSHIFTER
miaou,NONSHIFTER
miaow,NONSHIFTER
micro-cook,NONSHIFTER
microcopy,NONSHIFTER
microfilm,NONSHIFTER
microwave,NONSHIFTER
micturate,NONSHIFTER
middle,NONSHIFTER
miff,NONSHIFTER
migrate,NONSHIFTER
mildew,NONSHIFTER
militarise,NONSHIFTER
militarize,NONSHIFTER
militate,NONSHIFTER
milk,NONSHIFTER
mill,NONSHIFTER
mill_about,NONSHIFTER
mill_around,NONSHIFTER
mime,NONSHIFTER
mimeo,NONSHIFTER
mimeograph,NONSHIFTER
mimic,NONSHIFTER
mince,SHIFTER
mind,NONSHIFTER
mine,NONSHIFTER
mineralize,NONSHIFTER
mingle,NONSHIFTER
miniate,NONSHIFTER
miniaturise,NONSHIFTER
miniaturize,NONSHIFTER
minify,SHIFTER
minimise,SHIFTER
minimize,SHIFTER
minister,NONSHIFTER
minor,NONSHIFTER
minstrel,NONSHIFTER
mint,NONSHIFTER
mire,SHIFTER
mirror,NONSHIFTER
misaddress,NONSHIFTER
misadvise,NONSHIFTER
misalign,NONSHIFTER
misally,NONSHIFTER
misapply,NONSHIFTER
misapprehend,NONSHIFTER
misappropriate,NONSHIFTER
misbehave,NONSHIFTER
misbelieve,NONSHIFTER
miscalculate,NONSHIFTER
miscall,NONSHIFTER
miscarry,SHIFTER
miscast,NONSHIFTER
miscegenate,NONSHIFTER
misconceive,NONSHIFTER
misconduct,NONSHIFTER
misconstrue,NONSHIFTER
miscount,NONSHIFTER
miscreate,NONSHIFTER
misdate,NONSHIFTER
misdeal,NONSHIFTER
misdeliver,NONSHIFTER
misdemean,NONSHIFTER
misdirect,SHIFTER
misdo,SHIFTER
misestimate,NONSHIFTER
misfire,NONSHIFTER
misfunction,SHIFTER
misgauge,NONSHIFTER
misgive,NONSHIFTER
misgovern,NONSHIFTER
misguide,NONSHIFTER
mishandle,SHIFTER
misidentify,NONSHIFTER
misinform,NONSHIFTER
misinterpret,NONSHIFTER
misjudge,NONSHIFTER
mislay,NONSHIFTER
mislead,NONSHIFTER
mismanage,NONSHIFTER
mismarry,NONSHIFTER
mismatch,NONSHIFTER
mismate,NONSHIFTER
misname,NONSHIFTER
misperceive,NONSHIFTER
misplace,NONSHIFTER
misplay,NONSHIFTER
misprint,NONSHIFTER
mispronounce,NONSHIFTER
misquote,NONSHIFTER
misread,NONSHIFTER
misremember,NONSHIFTER
misrepresent,NONSHIFTER
miss,SHIFTER
misspeak,NONSHIFTER
misspell,NONSHIFTER
misspend,NONSHIFTER
misstate,NONSHIFTER
mist,NONSHIFTER
mist_over,NONSHIFTER
mistake,NONSHIFTER
mistime,NONSHIFTER
mistranslate,NONSHIFTER
mistreat,NONSHIFTER
mistrust,NONSHIFTER
misunderstand,NONSHIFTER
misuse,NONSHIFTER
miter,NONSHIFTER
mitigate,SHIFTER
mix,NONSHIFTER
mix_in,NONSHIFTER
mix_up,NONSHIFTER
mizzle,NONSHIFTER
moan,NONSHIFTER
mob,NONSHIFTER
mobilise,NONSHIFTER
mobilize,NONSHIFTER
mock,NONSHIFTER
mock_up,NONSHIFTER
model,NONSHIFTER
moderate,SHIFTER
modernise,NONSHIFTER
modernize,NONSHIFTER
modify,NONSHIFTER
modulate,NONSHIFTER
moil,NONSHIFTER
moisten,NONSHIFTER
moisturise,NONSHIFTER
moisturize,NONSHIFTER
mold,NONSHIFTER
molder,SHIFTER
molest,NONSHIFTER
mollify,SHIFTER
mollycoddle,NONSHIFTER
molt,NONSHIFTER
monetise,NONSHIFTER
monetize,NONSHIFTER
monger,NONSHIFTER
mongrelise,NONSHIFTER
mongrelize,NONSHIFTER
monish,NONSHIFTER
monitor,NONSHIFTER
monkey,NONSHIFTER
monkey_around,NONSHIFTER
monologuise,NONSHIFTER
monologuize,NONSHIFTER
monopolise,NONSHIFTER
monopolize,NONSHIFTER
monumentalise,NONSHIFTER
monumentalize,NONSHIFTER
moo,NONSHIFTER
mooch,NONSHIFTER
moon,NONSHIFTER
moon_about,NONSHIFTER
moon_around,NONSHIFTER
moon_on,NONSHIFTER
moonlight,NONSHIFTER
moonshine,NONSHIFTER
moor,NONSHIFTER
moot,NONSHIFTER
mop,NONSHIFTER
mop_up,SHIFTER
mope,NONSHIFTER
mope_around,NONSHIFTER
moralise,NONSHIFTER
moralize,NONSHIFTER
morph,NONSHIFTER
mortar,NONSHIFTER
mortgage,NONSHIFTER
mortice,NONSHIFTER
mortify,NONSHIFTER
mortise,NONSHIFTER
mosey,NONSHIFTER
mosh,NONSHIFTER
mothball,NONSHIFTER
mother,NONSHIFTER
mothproof,NONSHIFTER
motion,NONSHIFTER
motivate,NONSHIFTER
motley,NONSHIFTER
motor,NONSHIFTER
motorbike,NONSHIFTER
motorboat,NONSHIFTER
motorcycle,NONSHIFTER
motorise,NONSHIFTER
motorize,NONSHIFTER
mottle,NONSHIFTER
mould,NONSHIFTER
moulder,SHIFTER
moult,NONSHIFTER
mound,NONSHIFTER
mound_over,NONSHIFTER
mount,NONSHIFTER
mount_up,NONSHIFTER
mountaineer,NONSHIFTER
mourn,NONSHIFTER
mouse,NONSHIFTER
mousse,NONSHIFTER
mouth,NONSHIFTER
mouth_off,NONSHIFTER
move,NONSHIFTER
move_around,NONSHIFTER
move_back,SHIFTER
move_in,NONSHIFTER
move_on,NONSHIFTER
move_out,SHIFTER
move_over,NONSHIFTER
move_through,NONSHIFTER
move_up,NONSHIFTER
mow,NONSHIFTER
mow_down,NONSHIFTER
muck,NONSHIFTER
muck_about,NONSHIFTER
muck_around,NONSHIFTER
muck_up,SHIFTER
muckrake,NONSHIFTER
mud,NONSHIFTER
mud-wrestle,NONSHIFTER
muddle,NONSHIFTER
muddy,NONSHIFTER
muddy_up,NONSHIFTER
mudwrestle,NONSHIFTER
muff,SHIFTER
muffle,SHIFTER
mug,NONSHIFTER
mug_up,NONSHIFTER
mulch,NONSHIFTER
mulct,NONSHIFTER
mull,NONSHIFTER
mull_over,NONSHIFTER
multiply,NONSHIFTER
mumble,NONSHIFTER
mummify,NONSHIFTER
munch,NONSHIFTER
munition,NONSHIFTER
murder,SHIFTER
murk,NONSHIFTER
murmur,NONSHIFTER
muscle,NONSHIFTER
muse,NONSHIFTER
mush,NONSHIFTER
mushroom,NONSHIFTER
muss,NONSHIFTER
mussitate,NONSHIFTER
muster,NONSHIFTER
muster_in,NONSHIFTER
muster_out,NONSHIFTER
muster_up,NONSHIFTER
mutate,NONSHIFTER
mute,SHIFTER
mutilate,SHIFTER
mutiny,NONSHIFTER
mutter,NONSHIFTER
muzzle,SHIFTER
mystify,NONSHIFTER
mythicise,NONSHIFTER
mythicize,NONSHIFTER
mythologise,NONSHIFTER
mythologize,NONSHIFTER
nab,NONSHIFTER
nag,NONSHIFTER
nail,NONSHIFTER
nail_down,NONSHIFTER
name,NONSHIFTER
namedrop,NONSHIFTER
nap,NONSHIFTER
narcotise,NONSHIFTER
narcotize,NONSHIFTER
nark,NONSHIFTER
narrate,NONSHIFTER
narrow,NONSHIFTER
narrow_down,NONSHIFTER
nasale,NONSHIFTER
nasalise,NONSHIFTER
nasalize,NONSHIFTER
nationalise,NONSHIFTER
nationalize,NONSHIFTER
natter,NONSHIFTER
naturalise,NONSHIFTER
naturalize,NONSHIFTER
nauseate,NONSHIFTER
navigate,NONSHIFTER
nazify,NONSHIFTER
near,NONSHIFTER
neaten,NONSHIFTER
necessitate,NONSHIFTER
neck,NONSHIFTER
necrose,NONSHIFTER
need,NONSHIFTER
needle,NONSHIFTER
negate,SHIFTER
negative,SHIFTER
neglect,SHIFTER
negociate,NONSHIFTER
negotiate,NONSHIFTER
neigh,NONSHIFTER
neighbor,NONSHIFTER
neighbour,NONSHIFTER
nerve,NONSHIFTER
nest,NONSHIFTER
nestle,NONSHIFTER
net,NONSHIFTER
netmail,NONSHIFTER
nett,NONSHIFTER
nettle,NONSHIFTER
network,NONSHIFTER
neuter,NONSHIFTER
neutralise,SHIFTER
neutralize,SHIFTER
nibble,NONSHIFTER
nick,NONSHIFTER
nickel,NONSHIFTER
nickel-and-dime,NONSHIFTER
nicker,NONSHIFTER
nickname,NONSHIFTER
nictate,NONSHIFTER
nictitate,NONSHIFTER
niggle,NONSHIFTER
nip,NONSHIFTER
nip_off,NONSHIFTER
nitpick,NONSHIFTER
nitrate,NONSHIFTER
nitrify,NONSHIFTER
nitrogenise,NONSHIFTER
nitrogenize,NONSHIFTER
nix,SHIFTER
nobble,NONSHIFTER
nock,NONSHIFTER
nod,NONSHIFTER
nod_off,NONSHIFTER
noise,NONSHIFTER
nol.pros.,SHIFTER
nominate,NONSHIFTER
nonplus,NONSHIFTER
noose,NONSHIFTER
normalise,NONSHIFTER
normalize,NONSHIFTER
nose,NONSHIFTER
nose_out,NONSHIFTER
nosedive,NONSHIFTER
nosh,NONSHIFTER
notarise,NONSHIFTER
notarize,NONSHIFTER
notate,NONSHIFTER
notch,NONSHIFTER
note,NONSHIFTER
notice,NONSHIFTER
notify,NONSHIFTER
nourish,NONSHIFTER
novate,NONSHIFTER
novelise,NONSHIFTER
novelize,NONSHIFTER
nucleate,NONSHIFTER
nudge,NONSHIFTER
nuke,NONSHIFTER
nullify,SHIFTER
numb,SHIFTER
number,NONSHIFTER
numerate,NONSHIFTER
nurse,NONSHIFTER
nurture,NONSHIFTER
nut,NONSHIFTER
nutate,NONSHIFTER
nutrify,NONSHIFTER
nuzzle,NONSHIFTER
o.d.,NONSHIFTER
o.k.,NONSHIFTER
obey,NONSHIFTER
obfuscate,NONSHIFTER
object,SHIFTER
objectify,NONSHIFTER
objurgate,NONSHIFTER
obligate,NONSHIFTER
oblige,NONSHIFTER
obliterate,SHIFTER
obnubilate,NONSHIFTER
obscure,NONSHIFTER
observe,NONSHIFTER
obsess,NONSHIFTER
obsolesce,NONSHIFTER
obstinate,NONSHIFTER
obstipate,NONSHIFTER
obstruct,SHIFTER
obtain,NONSHIFTER
obtrude,NONSHIFTER
obtrude_upon,NONSHIFTER
obtund,SHIFTER
obturate,SHIFTER
obviate,SHIFTER
occasion,NONSHIFTER
occidentalise,NONSHIFTER
occidentalize,NONSHIFTER
occlude,SHIFTER
occult,NONSHIFTER
occupy,NONSHIFTER
occur,NONSHIFTER
odorize,NONSHIFTER
odourise,NONSHIFTER
off,SHIFTER
offend,SHIFTER
offer,NONSHIFTER
offer_up,NONSHIFTER
officer,NONSHIFTER
officialise,NONSHIFTER
officialize,NONSHIFTER
officiate,NONSHIFTER
offload,NONSHIFTER
offsaddle,NONSHIFTER
offset,SHIFTER
ogle,NONSHIFTER
oil,NONSHIFTER
oink,NONSHIFTER
okay,NONSHIFTER
omen,NONSHIFTER
omit,SHIFTER
one-step,NONSHIFTER
ooh,NONSHIFTER
ooze,NONSHIFTER
ooze_out,NONSHIFTER
ooze_through,NONSHIFTER
opacify,NONSHIFTER
opalesce,NONSHIFTER
opalise,NONSHIFTER
opalize,NONSHIFTER
open,NONSHIFTER
open_up,NONSHIFTER
operate,NONSHIFTER
operate_on,NONSHIFTER
opine,NONSHIFTER
oppose,SHIFTER
oppress,SHIFTER
oppugn,NONSHIFTER
opsonize,NONSHIFTER
opt,NONSHIFTER
opt_out,SHIFTER
optimise,NONSHIFTER
optimize,NONSHIFTER
orate,NONSHIFTER
orb,NONSHIFTER
orbit,NONSHIFTER
orchestrate,NONSHIFTER
ordain,NONSHIFTER
order,NONSHIFTER
ordinate,NONSHIFTER
organise,NONSHIFTER
organize,NONSHIFTER
orient,NONSHIFTER
orientalise,NONSHIFTER
orientalize,NONSHIFTER
orientate,NONSHIFTER
originate,NONSHIFTER
originate_in,NONSHIFTER
ornament,NONSHIFTER
orphan,NONSHIFTER
oscillate,NONSHIFTER
osculate,NONSHIFTER
ossify,NONSHIFTER
ostentate,NONSHIFTER
ostracise,SHIFTER
ostracize,SHIFTER
oust,SHIFTER
out,NONSHIFTER
out-herod,NONSHIFTER
out_in,NONSHIFTER
outbalance,NONSHIFTER
outbid,NONSHIFTER
outbrave,NONSHIFTER
outcall,NONSHIFTER
outclass,NONSHIFTER
outcrop,NONSHIFTER
outcry,NONSHIFTER
outdistance,NONSHIFTER
outdo,NONSHIFTER
outdraw,NONSHIFTER
outface,NONSHIFTER
outfight,NONSHIFTER
outfit,NONSHIFTER
outflank,NONSHIFTER
outfox,NONSHIFTER
outgeneral,NONSHIFTER
outgo,NONSHIFTER
outgrow,SHIFTER
outguess,NONSHIFTER
outlast,NONSHIFTER
outlaw,NONSHIFTER
outline,NONSHIFTER
outlive,NONSHIFTER
outmaneuver,NONSHIFTER
outmanoeuvre,NONSHIFTER
outmarch,NONSHIFTER
outmatch,NONSHIFTER
outmode,NONSHIFTER
outnumber,NONSHIFTER
outpace,NONSHIFTER
outperform,NONSHIFTER
outplay,NONSHIFTER
outpoint,NONSHIFTER
output,NONSHIFTER
outrage,SHIFTER
outrange,NONSHIFTER
outrank,NONSHIFTER
outride,NONSHIFTER
outrival,NONSHIFTER
outroar,NONSHIFTER
outrun,NONSHIFTER
outsail,NONSHIFTER
outscore,NONSHIFTER
outsell,NONSHIFTER
outshine,NONSHIFTER
outshout,NONSHIFTER
outsmart,NONSHIFTER
outsource,NONSHIFTER
outspan,NONSHIFTER
outstare,NONSHIFTER
outstay,NONSHIFTER
outstrip,NONSHIFTER
outvie,NONSHIFTER
outvote,NONSHIFTER
outwear,NONSHIFTER
outweigh,NONSHIFTER
outwit,NONSHIFTER
ovenbake,NONSHIFTER
over-correct,NONSHIFTER
over-refine,NONSHIFTER
overachieve,NONSHIFTER
overact,NONSHIFTER
overarch,NONSHIFTER
overawe,NONSHIFTER
overbalance,NONSHIFTER
overbear,NONSHIFTER
overbid,NONSHIFTER
overboil,NONSHIFTER
overburden,NONSHIFTER
overcapitalise,NONSHIFTER
overcapitalize,NONSHIFTER
overcast,NONSHIFTER
overcharge,NONSHIFTER
overclothe,NONSHIFTER
overcloud,NONSHIFTER
overcome,SHIFTER
overcompensate,NONSHIFTER
overcook,NONSHIFTER
overcrop,NONSHIFTER
overcrowd,NONSHIFTER
overcultivate,NONSHIFTER
overdo,NONSHIFTER
overdose,NONSHIFTER
overdramatise,NONSHIFTER
overdramatize,NONSHIFTER
overdraw,NONSHIFTER
overdress,NONSHIFTER
overdrive,NONSHIFTER
overeat,NONSHIFTER
overemphasise,NONSHIFTER
overemphasize,NONSHIFTER
overestimate,NONSHIFTER
overexert,NONSHIFTER
overexploit,NONSHIFTER
overexpose,NONSHIFTER
overextend,NONSHIFTER
overfatigue,NONSHIFTER
overfeed,NONSHIFTER
overfill,NONSHIFTER
overflow,NONSHIFTER
overfly,NONSHIFTER
overgeneralise,NONSHIFTER
overgeneralize,NONSHIFTER
overgorge,NONSHIFTER
overgrow,NONSHIFTER
overhang,NONSHIFTER
overhaul,NONSHIFTER
overhear,NONSHIFTER
overheat,NONSHIFTER
overindulge,NONSHIFTER
overjoy,NONSHIFTER
overlap,NONSHIFTER
overlay,NONSHIFTER
overleap,SHIFTER
overlie,NONSHIFTER
overload,NONSHIFTER
overlook,SHIFTER
overmaster,SHIFTER
overpay,NONSHIFTER
overplay,NONSHIFTER
overpopulate,NONSHIFTER
overpower,SHIFTER
overpraise,NONSHIFTER
overprice,NONSHIFTER
overprint,NONSHIFTER
overproduce,NONSHIFTER
overprotect,NONSHIFTER
overrate,NONSHIFTER
overreach,NONSHIFTER
overreact,NONSHIFTER
overrefine,NONSHIFTER
override,SHIFTER
overrule,SHIFTER
overrun,NONSHIFTER
oversee,NONSHIFTER
oversew,NONSHIFTER
overshadow,NONSHIFTER
overshoot,NONSHIFTER
oversimplify,NONSHIFTER
oversleep,NONSHIFTER
overspecialise,NONSHIFTER
overspecialize,NONSHIFTER
overspend,NONSHIFTER
overspread,NONSHIFTER
overstate,NONSHIFTER
overstay,NONSHIFTER
overstep,NONSHIFTER
overstock,NONSHIFTER
overstrain,NONSHIFTER
overstress,NONSHIFTER
overstretch,NONSHIFTER
overstuff,NONSHIFTER
oversupply,NONSHIFTER
overtake,NONSHIFTER
overtax,NONSHIFTER
overthrow,SHIFTER
overtire,NONSHIFTER
overtop,NONSHIFTER
overtrump,NONSHIFTER
overturn,SHIFTER
overuse,NONSHIFTER
overvalue,NONSHIFTER
overweary,NONSHIFTER
overwhelm,SHIFTER
overwinter,NONSHIFTER
overwork,NONSHIFTER
overwrite,SHIFTER
ovulate,NONSHIFTER
owe,NONSHIFTER
own,NONSHIFTER
own_up,NONSHIFTER
oxidate,NONSHIFTER
oxidise,NONSHIFTER
oxidize,NONSHIFTER
oxygenate,NONSHIFTER
oxygenise,NONSHIFTER
oxygenize,NONSHIFTER
oyster,NONSHIFTER
ozonise,NONSHIFTER
ozonize,NONSHIFTER
pace,NONSHIFTER
pacify,NONSHIFTER
pack,NONSHIFTER
pack_on,NONSHIFTER
pack_together,NONSHIFTER
package,NONSHIFTER
pad,NONSHIFTER
paddle,NONSHIFTER
padlock,NONSHIFTER
paganise,NONSHIFTER
paganize,NONSHIFTER
page,NONSHIFTER
paginate,NONSHIFTER
pain,NONSHIFTER
paint,NONSHIFTER
pair,NONSHIFTER
pair_off,NONSHIFTER
pal,NONSHIFTER
pal_up,NONSHIFTER
palatalise,NONSHIFTER
palatalize,NONSHIFTER
palaver,NONSHIFTER
pale,NONSHIFTER
palisade,NONSHIFTER
pall,NONSHIFTER
palliate,SHIFTER
palm,NONSHIFTER
palm_off,NONSHIFTER
palpate,NONSHIFTER
palpebrate,NONSHIFTER
palpitate,NONSHIFTER
palsy,SHIFTER
palter,NONSHIFTER
pamper,NONSHIFTER
pan,NONSHIFTER
pan-broil,NONSHIFTER
pan-fry,NONSHIFTER
pan_off,NONSHIFTER
pan_out,NONSHIFTER
pander,NONSHIFTER
panel,NONSHIFTER
panhandle,NONSHIFTER
panic,NONSHIFTER
pant,NONSHIFTER
pant-hoot,NONSHIFTER
pantomime,NONSHIFTER
